polled_at_utc,station_id,num_bikes_available,num_docks_available,is_renting,is_returning,is_installed,last_reported
2026-09-26T00:14:46+00:00,6026,18,16,True,True,True,1790381674
2026-09-26T00:14:46+00:00,5431,1,20,True,True,True,1790381674
2026-09-26T00:14:46+00:00,5424,0,16,True,True,True,1790381674
2026-09-26T00:14:46+00:00,5220,2,17,True,True,True,1790381674
2026-09-26T00:14:46+00:00,5217,7,22,True,True,True,1790381674
2026-09-26T00:14:46+00:00,5113,14,1,True,True,True,1790381674
2026-09-26T00:14:46+00:00,4683,1,20,True,True,True,1790381674
2026-09-26T00:14:46+00:00,4552,13,5,True,True,True,1790381674
2026-09-26T00:14:46+00:00,3725,1,15,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2358,7,4,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2357,23,0,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2355,1,10,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2351,1,16,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2350,0,24,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2349,2,19,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2347,6,24,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2340,3,22,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2339,7,23,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2337,0,12,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2334,1,11,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2333,11,4,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2332,2,9,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2330,10,2,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2329,10,3,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2328,14,5,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2315,16,1,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2308,8,0,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2307,0,29,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2306,13,5,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2305,2,11,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2304,6,8,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2280,14,1,True,True,True,1790381674
2026-09-26T00:14:46+00:00,2270,6,12,True,True,True,1790381674
2026-09-26T00:14:46+00:00,1919,1,5,True,True,True,1790381674
2026-09-26T00:14:46+00:00,1755,17,15,True,True,True,1790381674
2026-09-26T00:14:46+00:00,1101,11,11,True,True,True,1790381674
2026-09-26T00:14:46+00:00,1023,6,9,True,True,True,1790381674
2026-09-26T00:14:46+00:00,1009,2,8,True,True,True,1790381674
2026-09-26T00:14:46+00:00,970,9,15,True,True,True,1790381674
