polled_at_utc,station_id,num_bikes_available,num_docks_available,is_renting,is_returning,is_installed,last_reported
2026-09-09T04:59:49+00:00,5431,2,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,5424,4,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,5220,1,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,5113,7,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,4683,5,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,4552,16,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,3725,1,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2355,0,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2351,0,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2350,0,23,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2349,2,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2347,12,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2340,1,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2339,7,20,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2334,12,0,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2333,6,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2332,8,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2330,2,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2328,9,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2315,13,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2308,0,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2307,2,27,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2306,2,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2305,6,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2304,8,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,2270,1,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,1919,4,0,True,True,True,1788929984
2026-09-09T04:59:49+00:00,1009,1,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,970,10,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,627,3,26,True,True,True,1788929984
2026-09-09T04:59:49+00:00,624,8,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,626,4,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,614,3,21,True,True,True,1788929984
2026-09-09T04:59:49+00:00,616,1,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,618,0,40,True,True,True,1788929984
2026-09-09T04:59:49+00:00,621,10,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,622,2,23,True,True,True,1788929984
2026-09-09T04:59:49+00:00,613,1,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,620,4,31,True,True,True,1788929984
2026-09-09T04:59:49+00:00,596,9,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,617,11,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,609,0,27,True,True,True,1788929984
2026-09-09T04:59:49+00:00,607,13,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,603,3,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,590,0,35,True,True,True,1788929984
2026-09-09T04:59:49+00:00,610,9,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,608,8,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,593,1,28,True,True,True,1788929984
2026-09-09T04:59:49+00:00,530,2,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,463,13,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,475,12,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,439,10,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,600,11,0,True,True,True,1788929984
2026-09-09T04:59:49+00:00,440,5,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,612,13,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,491,12,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,493,22,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,410,2,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,605,17,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,388,0,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,591,15,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,592,0,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,585,11,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,565,2,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,568,2,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,588,0,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,584,11,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,569,8,20,True,True,True,1788929984
2026-09-09T04:59:49+00:00,564,1,28,True,True,True,1788929984
2026-09-09T04:59:49+00:00,570,2,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,572,3,35,True,True,True,1788929984
2026-09-09T04:59:49+00:00,587,0,15,False,False,False,1788929984
2026-09-09T04:59:49+00:00,586,23,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,566,12,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,602,6,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,575,17,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,567,2,37,True,True,True,1788929984
2026-09-09T04:59:49+00:00,582,1,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,595,15,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,542,13,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,563,0,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,552,9,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,555,4,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,561,4,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,543,1,19,True,True,True,1788929984
2026-09-09T04:59:49+00:00,554,18,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,574,4,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,560,1,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,548,0,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,559,3,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,550,3,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,541,3,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,527,8,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,529,0,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,537,7,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,601,0,19,True,True,True,1788929984
2026-09-09T04:59:49+00:00,535,0,21,True,True,True,1788929984
2026-09-09T04:59:49+00:00,524,1,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,519,11,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,534,8,29,True,True,True,1788929984
2026-09-09T04:59:49+00:00,521,10,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,518,0,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,556,4,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,525,0,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,517,4,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,523,13,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,522,3,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,594,12,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,532,7,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,531,2,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,536,0,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,562,0,32,True,True,True,1788929984
2026-09-09T04:59:49+00:00,511,8,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,505,5,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,501,1,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,514,8,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,500,3,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,503,26,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,513,0,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,498,0,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,507,6,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,512,5,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,619,0,42,True,True,True,1788929984
2026-09-09T04:59:49+00:00,474,0,42,True,True,True,1788929984
2026-09-09T04:59:49+00:00,580,0,43,True,True,True,1788929984
2026-09-09T04:59:49+00:00,496,0,42,True,True,True,1788929984
2026-09-09T04:59:49+00:00,482,0,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,407,1,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,409,0,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,451,2,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,402,5,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,516,6,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,429,4,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,380,1,20,True,True,True,1788929984
2026-09-09T04:59:49+00:00,583,11,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,398,3,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,381,14,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,464,31,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,442,9,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,483,7,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,458,1,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,499,9,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,472,2,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,506,21,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,465,3,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,404,0,26,True,True,True,1788929984
2026-09-09T04:59:49+00:00,579,8,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,589,12,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,434,1,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,462,3,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,578,10,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,415,1,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,423,8,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,412,2,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,454,9,11,False,False,False,1788929984
2026-09-09T04:59:49+00:00,436,4,8,True,True,True,1788929984
2026-09-09T04:59:49+00:00,394,0,20,True,True,True,1788929984
2026-09-09T04:59:49+00:00,497,3,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,581,10,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,461,3,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,599,27,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,428,10,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,400,8,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,487,7,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,438,18,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,459,2,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,433,5,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,399,3,26,True,True,True,1788929984
2026-09-09T04:59:49+00:00,489,5,21,True,True,True,1788929984
2026-09-09T04:59:49+00:00,742,15,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,551,7,27,True,True,True,1788929984
2026-09-09T04:59:49+00:00,406,9,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,488,1,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,540,0,34,True,True,True,1788929984
2026-09-09T04:59:49+00:00,431,6,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,393,8,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,420,4,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,397,13,19,True,True,True,1788929984
2026-09-09T04:59:49+00:00,484,3,31,True,True,True,1788929984
2026-09-09T04:59:49+00:00,479,9,16,True,True,True,1788929984
2026-09-09T04:59:49+00:00,403,2,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,435,4,23,True,True,True,1788929984
2026-09-09T04:59:49+00:00,426,2,18,True,True,True,1788929984
2026-09-09T04:59:49+00:00,450,8,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,456,9,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,468,10,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,453,3,29,True,True,True,1788929984
2026-09-09T04:59:49+00:00,466,2,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,469,1,25,True,True,True,1788929984
2026-09-09T04:59:49+00:00,416,0,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,391,2,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,389,4,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,470,4,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,384,5,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,425,4,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,411,0,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,598,25,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,444,15,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,447,25,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,408,6,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,737,21,1,True,True,True,1788929984
2026-09-09T04:59:49+00:00,432,0,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,401,3,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,392,2,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,495,6,32,True,True,True,1788929984
2026-09-09T04:59:49+00:00,478,1,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,476,5,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,445,2,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,748,12,15,True,True,True,1788929984
2026-09-09T04:59:49+00:00,473,4,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,383,1,26,True,True,True,1788929984
2026-09-09T04:59:49+00:00,480,9,13,True,True,True,1788929984
2026-09-09T04:59:49+00:00,421,15,4,True,True,True,1788929984
2026-09-09T04:59:49+00:00,746,8,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,417,3,9,True,True,True,1788929984
2026-09-09T04:59:49+00:00,427,3,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,395,0,14,True,True,True,1788929984
2026-09-09T04:59:49+00:00,418,1,22,True,True,True,1788929984
2026-09-09T04:59:49+00:00,413,1,12,True,True,True,1788929984
2026-09-09T04:59:49+00:00,486,5,17,True,True,True,1788929984
2026-09-09T04:59:49+00:00,597,0,7,True,True,True,1788929984
2026-09-09T04:59:49+00:00,422,0,10,True,True,True,1788929984
2026-09-09T04:59:49+00:00,382,3,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,735,13,0,True,True,True,1788929984
2026-09-09T04:59:49+00:00,437,0,24,True,True,True,1788929984
2026-09-09T04:59:49+00:00,446,1,19,True,True,True,1788929984
2026-09-09T04:59:49+00:00,424,3,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,455,7,2,True,True,True,1788929984
2026-09-09T04:59:49+00:00,457,4,5,True,True,True,1788929984
2026-09-09T04:59:49+00:00,377,18,11,True,True,True,1788929984
2026-09-09T04:59:49+00:00,738,6,6,True,True,True,1788929984
2026-09-09T04:59:49+00:00,460,23,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,744,5,3,True,True,True,1788929984
2026-09-09T04:59:49+00:00,485,13,5,True,True,True,1788929984
2026-09-09T05:14:49+00:00,5431,2,16,True,True,True,1788930882
2026-09-09T05:14:49+00:00,5424,4,13,True,True,True,1788930882
2026-09-09T05:14:49+00:00,5220,2,17,True,True,True,1788930882
2026-09-09T05:14:49+00:00,5113,7,5,True,True,True,1788930882
2026-09-09T05:14:49+00:00,4683,5,14,True,True,True,1788930882
2026-09-09T05:14:49+00:00,4552,17,1,True,True,True,1788930882
2026-09-09T05:14:49+00:00,3725,1,17,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2355,0,12,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2351,0,16,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2350,0,23,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2349,2,18,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2347,12,16,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2340,0,23,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2339,7,20,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2334,12,0,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2333,6,7,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2332,8,4,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2330,8,5,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2328,11,8,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2315,13,3,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2308,0,6,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2307,2,27,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2306,3,15,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2305,5,10,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2304,8,9,True,True,True,1788930882
2026-09-09T05:14:49+00:00,2270,0,19,True,True,True,1788930882
2026-09-09T05:14:49+00:00,1919,4,0,True,True,True,1788930882
2026-09-09T05:14:49+00:00,1009,1,8,True,True,True,1788930882
2026-09-09T05:14:49+00:00,970,10,14,True,True,True,1788930882
2026-09-09T05:14:49+00:00,627,3,26,True,True,True,1788930882
2026-09-09T05:14:49+00:00,624,4,13,True,True,True,1788930882
2026-09-09T05:14:49+00:00,626,3,19,True,True,True,1788930882
2026-09-09T05:14:49+00:00,614,3,21,True,True,True,1788930882
2026-09-09T05:14:49+00:00,616,1,14,True,True,True,1788930882
2026-09-09T05:14:49+00:00,618,0,40,True,True,True,1788930882
2026-09-09T05:14:49+00:00,621,10,16,True,True,True,1788930882
2026-09-09T05:14:49+00:00,622,1,24,True,True,True,1788930882
2026-09-09T05:14:49+00:00,613,1,17,True,True,True,1788930882
2026-09-09T05:14:49+00:00,620,0,34,True,True,True,1788930882
2026-09-09T05:14:49+00:00,596,9,7,True,True,True,1788930882
2026-09-09T05:14:49+00:00,617,10,7,True,True,True,1788930882
2026-09-09T05:14:49+00:00,609,0,27,True,True,True,1788930882
2026-09-09T05:14:49+00:00,607,11,12,True,True,True,1788930882
2026-09-09T05:14:49+00:00,603,3,14,True,True,True,1788930882
2026-09-09T05:14:49+00:00,590,2,33,True,True,True,1788930882
2026-09-09T05:14:49+00:00,610,7,11,True,True,True,1788930882
2026-09-09T05:14:49+00:00,608,8,12,True,True,True,1788930882
2026-09-09T05:14:49+00:00,593,1,28,True,True,True,1788930882
2026-09-09T05:14:49+00:00,530,3,6,True,True,True,1788930882
2026-09-09T05:14:49+00:00,463,13,5,True,True,True,1788930882
2026-09-09T05:14:49+00:00,475,10,14,True,True,True,1788930882
